51.5092544419703,-0.161045420823902
51.5092455769799,-0.161041994149174
51.5092473534168,-0.161046749749069
51.509252894261,-0.161043853889651
51.5092550632789,-0.16104387260504
51.5092591758182,-0.161046180469649
51.5092621904046,-0.161041327642634
51.5092671374637,-0.16103887784495
51.5092752115918,-0.161038441634985
51.5092787442982,-0.161035987165099
51.5092848506415,-0.161038255576487
51.5092919118586,-0.161038311875405
51.5092952434609,-0.161037881439497
51.5093008766273,-0.161035853078773
51.5093077993479,-0.16103544396968
51.5093132396103,-0.161033787804772
51.5093188103234,-0.161032369062566
51.5093249334876,-0.161031962751867
51.5093301365525,-0.161032467661122
51.5093354365439,-0.161032578900873
51.5093414549102,-0.161034193642395
51.5093473501862,-0.161034943813083
51.5093526249113,-0.161035489767751
51.5093581843383,-0.161035267761692
51.5093636509614,-0.161035293356205
51.5093697388389,-0.161035027103353
51.5093752922079,-0.161035907022888
51.50938106875,-0.161037234938889
51.5093865766585,-0.161037239274299
51.5093918500518,-0.161036476388046
51.5093973157041,-0.161036586687569
51.5094026400895,-0.161036026552441
51.509408251067,-0.161037100800329
51.5094137740293,-0.161036002107467
51.5094187502225,-0.161036084030768
51.5094244669509,-0.16103582697068
51.5094302356447,-0.161034616016661
51.5094359066362,-0.161034012464786
51.5094412318331,-0.161033050740828
51.5094467936581,-0.161033145018801
51.5094524356617,-0.161033920561077
51.5094574132027,-0.161033029626436
51.5094625811594,-0.161032550843913
51.5094680304757,-0.161031313947398
51.5094739863695,-0.161032870198612
51.5094799166216,-0.161034128240006
51.5094861324272,-0.161035375806076
51.509491625454,-0.161035419394591
51.5094967943715,-0.161034749907873
51.5095022173811,-0.161034635963489
51.5095076546251,-0.161035189991614
51.5095136461933,-0.161034923748456
51.5095190127084,-0.161035367618195
51.5095241815724,-0.161035368170188
51.5095295549746,-0.161035735042629
51.5095354787265,-0.161035459721041
51.5095412203778,-0.161036208510876
51.509547012316,-0.161037098420514
51.5095523705691,-0.161037188213915
51.5095579789997,-0.161037671149722
51.509564013534,-0.161037720140172
51.5095696533951,-0.16103740659808
51.5095747909575,-0.161036895681753
51.5095800734733,-0.161036997186077
51.509585530325,-0.16103661714517
51.5095901690449,-0.16103553240898
51.5095940338282,-0.161036858249427
51.5095967643444,-0.161036826977879
51.5095987619644,-0.161037192712818
51.5095998474118,-0.161036671342932
51.5096008006382,-0.161035662214239
51.5096018230549,-0.161034816764588
51.5096022608933,-0.161033288132863
51.5096024357432,-0.161031134030248
51.5096025624376,-0.161029201959793
51.5096023873677,-0.161027744963767
51.5096024907805,-0.161026295887479
51.5096019991435,-0.161025143496315
51.5096008221604,-0.161024177216103
51.5095998140903,-0.161023027001057
51.5095982156725,-0.161022871755352
51.5095964031795,-0.161022884313052
51.5095936589915,-0.161022312145036
51.5095896509265,-0.161022096185321
51.5095843795968,-0.161021833628059
51.5095787699923,-0.161021631618852
51.5095731104446,-0.16102186712082
51.5095677272279,-0.16102166128765
51.5095618222862,-0.161021391367036
51.5095566782177,-0.161021059959307
51.5095508088482,-0.161020180234015
51.5095452493317,-0.161019572018925
51.5095396778165,-0.161020141343243
51.5095341950025,-0.161020475952308
51.5095286615022,-0.161020964039847
51.509523024223,-0.161021184888123
51.509517382256,-0.161021780604619
51.5095114446256,-0.161021274418525
51.509506009131,-0.161021761927891
51.5095007995881,-0.161022060893933
51.5094954030517,-0.161022158949553
51.5094899223169,-0.16102254639127
51.5094841082804,-0.161023062577224
51.5094784167992,-0.161022295176739
51.509473124279,-0.161022060585087
51.5094676070322,-0.161021462825006
51.5094620600008,-0.16102133630783
51.5094560098571,-0.161021787510557
51.5094506091022,-0.161021939467666
51.5094446761622,-0.161021209304317
51.5094388929478,-0.161021229551714
51.5094334119096,-0.161020922131248
51.5094276254712,-0.161021046796298
51.5094222569666,-0.161020881937194
51.5094168761349,-0.161020845112243
51.5094110674342,-0.161021150628647
51.5094057463275,-0.161020416828859
51.5094003023883,-0.161020526949386
51.5093944498988,-0.161020615327236
51.5093889047256,-0.161020174046637
51.5093828568308,-0.161019848276827
51.5093773379836,-0.161019596599615
51.5093717595694,-0.161019950498259
51.5093662406516,-0.161020977249826
51.5093603656635,-0.161021582179289
51.5093546626932,-0.161021166432418
51.5093491105978,-0.161021609829856
51.5093435057811,-0.161021934967451
51.5093374648023,-0.16102233921728
51.5093318504731,-0.161022716700713
51.5093261589269,-0.161022899761217
51.5093208270076,-0.161023313827752
51.5093151524956,-0.161023161512809
51.5093090936378,-0.161022629817522
51.5093036929332,-0.161022019286314
51.5092984218679,-0.161021844040679
51.5092924443712,-0.16102201166639
